original_name,refactored_name,type,package,toolkit,has_hxx,has_cxx
BOPDS_DataMapOfPaveBlockListOfPaveBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_DataMapOfShapeCoupleOfPaveBlocks,,File,BOPDS,TKBO,Yes,No
BOPDS_FaceInfo,,File,BOPDS,TKBO,Yes,No
BOPDS_IndexRange,,File,BOPDS,TKBO,Yes,Yes
BOPDS_IndexedDataMapOfPaveBlockListOfInteger,,File,BOPDS,TKBO,Yes,No
BOPDS_IndexedDataMapOfPaveBlockListOfPaveBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_IndexedDataMapOfShapeCoupleOfPaveBlocks,,File,BOPDS,TKBO,Yes,No
BOPDS_IndexedMapOfPaveBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_Interf,,File,BOPDS,TKBO,Yes,No
BOPDS_Iterator,,File,BOPDS,TKBO,Yes,Yes
BOPDS_IteratorSI,,File,BOPDS,TKBO,Yes,Yes
BOPDS_ListOfPave,,File,BOPDS,TKBO,Yes,No
BOPDS_ListOfPaveBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_MapOfCommonBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_MapOfPair,,File,BOPDS,TKBO,Yes,No
BOPDS_MapOfPave,,File,BOPDS,TKBO,Yes,No
BOPDS_MapOfPaveBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_PDS,,File,BOPDS,TKBO,Yes,No
BOPDS_PIterator,,File,BOPDS,TKBO,Yes,No
BOPDS_PIteratorSI,,File,BOPDS,TKBO,Yes,No
BOPDS_Pair,,File,BOPDS,TKBO,Yes,No
BOPDS_Pave,,File,BOPDS,TKBO,Yes,Yes
BOPDS_PaveBlock,,File,BOPDS,TKBO,Yes,Yes
BOPDS_Point,,File,BOPDS,TKBO,Yes,No
BOPDS_ShapeInfo,,File,BOPDS,TKBO,Yes,Yes
BOPDS_SubIterator,,File,BOPDS,TKBO,Yes,Yes
BOPDS_Tools,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfCurve,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfFaceInfo,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfIndexRange,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfEE,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfEF,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfEZ,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfFF,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfFZ,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfVE,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfVF,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfVV,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfVZ,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfInterfZZ,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfListOfPaveBlock,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfPair,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfPave,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfPoint,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfShapeInfo,,File,BOPDS,TKBO,Yes,No
BOPDS_VectorOfVectorOfPair,,File,BOPDS,TKBO,Yes,No
BOPTest,,File,BOPTest,TKTopTest,Yes,Yes
BOPTest_APICommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_BOPCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_CellsCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_CheckCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_DebugCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_DrawableShape,,File,BOPTest,TKTopTest,Yes,Yes
BOPTest_LowCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_MkConnectedCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_ObjCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_Objects,,File,BOPTest,TKTopTest,Yes,Yes
BOPTest_OptionCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_PartitionCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_PeriodicityCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_RemoveFeaturesCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_TolerCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTest_UtilityCommands,,File,BOPTest,TKTopTest,No,Yes
BOPTools_AlgoTools,,File,BOPTools,TKBO,Yes,Yes
BOPTools_AlgoTools2D,,File,BOPTools,TKBO,Yes,Yes
BOPTools_AlgoTools2D_1,,File,BOPTools,TKBO,No,Yes
BOPTools_AlgoTools3D,,File,BOPTools,TKBO,Yes,Yes
BOPTools_AlgoTools_1,,File,BOPTools,TKBO,No,Yes
BOPTools_AlgoTools_2,,File,BOPTools,TKBO,No,Yes
BOPTools_BoxSelector,,File,BOPTools,TKBO,Yes,No
BOPTools_BoxTree,,File,BOPTools,TKBO,Yes,No
BOPTools_ConnexityBlock,,File,BOPTools,TKBO,Yes,No
BOPTools_CoupleOfShape,,File,BOPTools,TKBO,Yes,No
BOPTools_IndexedDataMapOfSetShape,,File,BOPTools,TKBO,Yes,No
BOPTools_ListOfConnexityBlock,,File,BOPTools,TKBO,Yes,No
BOPTools_ListOfCoupleOfShape,,File,BOPTools,TKBO,Yes,No
BOPTools_MapOfSet,,File,BOPTools,TKBO,Yes,No
BOPTools_PairSelector,,File,BOPTools,TKBO,Yes,No
BOPTools_Parallel,,File,BOPTools,TKBO,Yes,No
BOPTools_Set,,File,BOPTools,TKBO,Yes,Yes
BRepAdaptor_Array1OfCurve,,File,BRepAdaptor,TKBRep,Yes,No
BRepAdaptor_CompCurve,,File,BRepAdaptor,TKBRep,Yes,Yes
BRepAdaptor_Curve,,File,BRepAdaptor,TKBRep,Yes,Yes
BRepAdaptor_Curve2d,,File,BRepAdaptor,TKBRep,Yes,Yes
BRepAdaptor_HArray1OfCurve,,File,BRepAdaptor,TKBRep,Yes,No
BRepAdaptor_Surface,,File,BRepAdaptor,TKBRep,Yes,Yes
BRepAlgo,,File,BRepAlgo,TKBool,Yes,Yes
BRepAlgoAPI_Algo,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_BooleanOperation,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_BuilderAlgo,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Check,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Common,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Cut,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Defeaturing,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Fuse,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Section,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgoAPI_Splitter,,File,BRepAlgoAPI,TKBO,Yes,Yes
BRepAlgo_1,,File,BRepAlgo,TKBool,No,Yes
BRepAlgo_AsDes,,File,BRepAlgo,TKBool,Yes,Yes
BRepAlgo_FaceRestrictor,,File,BRepAlgo,TKBool,Yes,Yes
BRepAlgo_Image,,File,BRepAlgo,TKBool,Yes,Yes
BRepAlgo_Loop,,File,BRepAlgo,TKBool,Yes,Yes
BRepAlgo_NormalProjection,,File,BRepAlgo,TKBool,Yes,Yes
BRepApprox_Approx,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ApproxLine,,File,BRepApprox,TKTopAlgo,Yes,Yes
BRepApprox_Approx_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_BSpGradient_BFGSOfMyBSplGradientOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_BSpGradient_BFGSOfMyBSplGradientOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_BSpParFunctionOfMyBSplGradientOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_BSpParFunctionOfMyBSplGradientOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_BSpParLeastSquareOfMyBSplGradientOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_BSpParLeastSquareOfMyBSplGradientOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_Gradient_BFGSOfMyGradientOfTheComputeLineBezierOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_Gradient_BFGSOfMyGradientOfTheComputeLineBezierOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_Gradient_BFGSOfMyGradientbisOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_Gradient_BFGSOfMyGradientbisOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_MyBSplGradientOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_MyBSplGradientOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_MyGradientOfTheComputeLineBezierOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_MyGradientOfTheComputeLineBezierOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_MyGradientbisOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_MyGradientbisOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_ParFunctionOfMyGradientOfTheComputeLineBezierOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ParFunctionOfMyGradientOfTheComputeLineBezierOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_ParFunctionOfMyGradientbisOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ParFunctionOfMyGradientbisOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_ParLeastSquareOfMyGradientOfTheComputeLineBezierOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ParLeastSquareOfMyGradientOfTheComputeLineBezierOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_ParLeastSquareOfMyGradientbisOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ParLeastSquareOfMyGradientbisOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_ResConstraintOfMyGradientOfTheComputeLineBezierOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ResConstraintOfMyGradientOfTheComputeLineBezierOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_ResConstraintOfMyGradientbisOfTheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ResConstraintOfMyGradientbisOfTheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_SurfaceTool,,File,BRepApprox,TKTopAlgo,Yes,Yes
BRepApprox_TheComputeLineBezierOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheComputeLineBezierOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheComputeLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheComputeLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheFunctionOfTheInt2SOfThePrmPrmSvSurfacesOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheFunctionOfTheInt2SOfThePrmPrmSvSurfacesOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheImpPrmSvSurfacesOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheImpPrmSvSurfacesOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheInt2SOfThePrmPrmSvSurfacesOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheInt2SOfThePrmPrmSvSurfacesOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheMultiLineOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheMultiLineOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheMultiLineToolOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ThePrmPrmSvSurfacesOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_ThePrmPrmSvSurfacesOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepApprox_TheZerImpFuncOfTheImpPrmSvSurfacesOfApprox,,File,BRepApprox,TKTopAlgo,Yes,No
BRepApprox_TheZerImpFuncOfTheImpPrmSvSurfacesOfApprox_0,,File,BRepApprox,TKTopAlgo,No,Yes
BRepBlend_AppFunc,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_AppFuncRoot,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_AppFuncRst,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_AppFuncRstRst,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_AppSurf,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_AppSurf_0,,File,BRepBlend,TKFillet,No,Yes
BRepBlend_AppSurface,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_BlendTool,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_CSCircular,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_CSConstRad,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_CSWalking,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_ChAsym,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ChAsymInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ChamfInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_Chamfer,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ConstRad,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ConstRadInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ConstThroat,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ConstThroatInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ConstThroatWithPenetration,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_ConstThroatWithPenetrationInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_CurvPointRadInv,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_EvolRad,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_EvolRadInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_Extremity,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_HCurve2dTool,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_HCurveTool,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_Line,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_PointOnRst,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_RstRstConstRad,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_RstRstEvolRad,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_RstRstLineBuilder,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_Ruled,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_RuledInv,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_SequenceOfLine,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_SequenceOfPointOnRst,,File,BRepBlend,TKFillet,Yes,No
BRepBlend_SurfCurvConstRadInv,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_SurfCurvEvolRadInv,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_SurfPointConstRadInv,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_SurfPointEvolRadInv,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_SurfRstConstRad,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_SurfRstEvolRad,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_SurfRstLineBuilder,,File,BRepBlend,TKFillet,Yes,Yes
BRepBlend_Walking,,File,BRepBlend,TKFillet,Yes,Yes
BRepBndLib,,File,BRepBndLib,TKTopAlgo,Yes,Yes
BRepBndLib_1,,File,BRepBndLib,TKTopAlgo,No,Yes
BRepBuilderAPI,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_BndBoxTreeSelector,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_CellFilter,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_Collect,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_Command,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_Copy,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_EdgeError,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_FaceError,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_FastSewing,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_FindPlane,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_GTransform,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeEdge,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeEdge2d,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeFace,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakePolygon,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeShape,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeShapeOnMesh,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeShell,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeSolid,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeVertex,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_MakeWire,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_ModifyShape,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_NurbsConvert,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_PipeError,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_Sewing,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_ShapeModification,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_ShellError,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_Transform,,File,BRepBuilderAPI,TKTopAlgo,Yes,Yes
BRepBuilderAPI_TransitionMode,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_VertexInspector,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepBuilderAPI_WireError,,File,BRepBuilderAPI,TKTopAlgo,Yes,No
BRepCheck,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_Analyzer,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_DataMapOfShapeListOfStatus,,File,BRepCheck,TKTopAlgo,Yes,No
BRepCheck_Edge,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_Face,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_IndexedDataMapOfShapeResult,,File,BRepCheck,TKTopAlgo,Yes,No
BRepCheck_ListIteratorOfListOfStatus,,File,BRepCheck,TKTopAlgo,Yes,No
BRepCheck_ListOfStatus,,File,BRepCheck,TKTopAlgo,Yes,No
BRepCheck_Result,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_Shell,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_Solid,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_Status,,File,BRepCheck,TKTopAlgo,Yes,No
BRepCheck_Vertex,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepCheck_Wire,,File,BRepCheck,TKTopAlgo,Yes,Yes
BRepClass3d,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass3d_BndBoxTree,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass3d_DataMapIteratorOfMapOfInter,,File,BRepClass3d,TKTopAlgo,Yes,No
BRepClass3d_Intersector3d,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass3d_MapOfInter,,File,BRepClass3d,TKTopAlgo,Yes,No
BRepClass3d_SClassifier,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass3d_SolidClassifier,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass3d_SolidExplorer,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass3d_SolidPassiveClassifier,,File,BRepClass3d,TKTopAlgo,Yes,Yes
BRepClass_Edge,,File,BRepClass,TKTopAlgo,Yes,Yes
BRepClass_FClass2dOfFClassifier,,File,BRepClass,TKTopAlgo,Yes,No
BRepClass_FClass2dOfFClassifier_0,,File,BRepClass,TKTopAlgo,No,Yes
BRepClass_FClassifier,,File,BRepClass,TKTopAlgo,Yes,No
BRepClass_FClassifier_0,,File,BRepClass,TKTopAlgo,No,Yes
BRepClass_FaceClassifier,,File,BRepClass,TKTopAlgo,Yes,Yes
BRepClass_FaceExplorer,,File,BRepClass,TKTopAlgo,Yes,Yes
BRepClass_FacePassiveClassifier,,File,BRepClass,TKTopAlgo,Yes,No
BRepClass_FacePassiveClassifier_0,,File,BRepClass,TKTopAlgo,No,Yes
BRepClass_Intersector,,File,BRepClass,TKTopAlgo,Yes,Yes
BRepExtrema_DistShapeShape,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_DistanceSS,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ElementFilter,,File,BRepExtrema,TKTopAlgo,Yes,No
BRepExtrema_ExtCC,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ExtCF,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ExtFF,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ExtPC,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ExtPF,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_MapOfIntegerPackedMapOfInteger,,File,BRepExtrema,TKTopAlgo,Yes,No
BRepExtrema_OverlapTool,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_Poly,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ProximityDistTool,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_ProximityValueTool,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_SelfIntersection,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_SeqOfSolution,,File,BRepExtrema,TKTopAlgo,Yes,No
BRepExtrema_ShapeProximity,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_SolutionElem,,File,BRepExtrema,TKTopAlgo,Yes,No
BRepExtrema_SupportType,,File,BRepExtrema,TKTopAlgo,Yes,No
BRepExtrema_TriangleSet,,File,BRepExtrema,TKTopAlgo,Yes,Yes
BRepExtrema_UnCompatibleShape,,File,BRepExtrema,TKTopAlgo,Yes,No
BRepFeat,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_Builder,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_Form,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_Gluer,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakeCylindricalHole,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakeDPrism,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakeLinearForm,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakePipe,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakePrism,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakeRevol,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_MakeRevolutionForm,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_PerfSelection,,File,BRepFeat,TKFeat,Yes,No
BRepFeat_RibSlot,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_SplitShape,,File,BRepFeat,TKFeat,Yes,Yes
BRepFeat_Status,,File,BRepFeat,TKFeat,Yes,No
BRepFeat_StatusError,,File,BRepFeat,TKFeat,Yes,No
BRepFeat_trace,,File,BRepFeat,TKFeat,No,Yes
BRepFill,,File,BRepFill,TKBool,Yes,Yes
BRepFill_ACRLaw,,File,BRepFill,TKBool,Yes,Yes
BRepFill_AdvancedEvolved,,File,BRepFill,TKBool,Yes,Yes
BRepFill_ApproxSeewing,,File,BRepFill,TKBool,Yes,Yes
BRepFill_CompatibleWires,,File,BRepFill,TKBool,Yes,Yes
BRepFill_ComputeCLine,,File,BRepFill,TKBool,Yes,No
BRepFill_ComputeCLine_0,,File,BRepFill,TKBool,No,Yes
BRepFill_CurveConstraint,,File,BRepFill,TKBool,Yes,Yes
BRepFill_DataMapIteratorOfDataMapOfNodeDataMapOfShapeShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapIteratorOfDataMapOfNodeShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapIteratorOfDataMapOfOrientedShapeListOfShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapIteratorOfDataMapOfShapeDataMapOfShapeListOfShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapIteratorOfDataMapOfShapeHArray2OfShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapIteratorOfDataMapOfShapeSequenceOfPnt,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapIteratorOfDataMapOfShapeSequenceOfReal,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfNodeDataMapOfShapeShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfNodeShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfOrientedShapeListOfShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfShapeDataMapOfShapeListOfShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfShapeHArray2OfShape,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfShapeSequenceOfPnt,,File,BRepFill,TKBool,Yes,No
BRepFill_DataMapOfShapeSequenceOfReal,,File,BRepFill,TKBool,Yes,No
BRepFill_Draft,,File,BRepFill,TKBool,Yes,Yes
BRepFill_DraftLaw,,File,BRepFill,TKBool,Yes,Yes
BRepFill_Edge3DLaw,,File,BRepFill,TKBool,Yes,Yes
BRepFill_EdgeFaceAndOrder,,File,BRepFill,TKBool,Yes,Yes
BRepFill_EdgeOnSurfLaw,,File,BRepFill,TKBool,Yes,Yes
BRepFill_Evolved,,File,BRepFill,TKBool,Yes,Yes
