entity_type,original_name,refactored_name,full_name,namespace,package,toolkit,metadata
Package,TObjDRAW,,TObjDRAW,,TObjDRAW,TKTObjDRAW,files=1
Package,TPrsStd,,TPrsStd,,TPrsStd,TKVCAF,files=13
Package,TShort,,TShort,,TShort,TKernel,files=6
Package,TopAbs,,TopAbs,,TopAbs,TKG3d,files=4
Package,TopBas,,TopBas,,TopBas,TKHLR,files=4
Package,TopClass,,TopClass,,TopClass,TKGeomAlgo,files=0
Package,TopCnx,,TopCnx,,TopCnx,TKHLR,files=1
Package,TopExp,,TopExp,,TopExp,TKBRep,files=3
Package,TopLoc,,TopLoc,,TopLoc,TKMath,files=8
Package,TopOpeBRep,,TopOpeBRep,,TopOpeBRep,TKBool,files=61
Package,TopOpeBRepBuild,,TopOpeBRepBuild,,TopOpeBRepBuild,TKBool,files=83
Package,TopOpeBRepDS,,TopOpeBRepDS,,TopOpeBRepDS,TKBool,files=95
Package,TopOpeBRepTool,,TopOpeBRepTool,,TopOpeBRepTool,TKBool,files=58
Package,TopTools,,TopTools,,TopTools,TKBRep,files=49
Package,TopTrans,,TopTrans,,TopTrans,TKGeomAlgo,files=3
Package,TopoDS,,TopoDS,,TopoDS,TKBRep,files=29
Package,TopoDSToStep,,TopoDSToStep,,TopoDSToStep,TKDESTEP,files=23
Package,Transfer,,Transfer,,Transfer,TKXSBase,files=47
Package,TransferBRep,,TransferBRep,,TransferBRep,TKXSBase,files=11
Package,UTL,,UTL,,UTL,TKCDF,files=1
Package,Units,,Units,,Units,TKernel,files=25
Package,UnitsAPI,,UnitsAPI,,UnitsAPI,TKernel,files=2
Package,UnitsMethods,,UnitsMethods,,UnitsMethods,TKernel,files=2
Package,V3d,,V3d,,V3d,TKV3d,files=27
Package,ViewerTest,,ViewerTest,,ViewerTest,TKViewerTest,files=13
Package,Vrml,,Vrml,,Vrml,TKDEVRML,files=55
Package,VrmlAPI,,VrmlAPI,,VrmlAPI,TKDEVRML,files=4
Package,VrmlConverter,,VrmlConverter,,VrmlConverter,TKDEVRML,files=16
Package,VrmlData,,VrmlData,,VrmlData,TKDEVRML,files=30
Package,WNT,,WNT,,WNT,TKService,files=7
Package,Wasm,,Wasm,,Wasm,TKService,files=1
Package,XBRepMesh,,XBRepMesh,,XBRepMesh,TKXMesh,files=1
Package,XCAFApp,,XCAFApp,,XCAFApp,TKXCAF,files=1
Package,XCAFDimTolObjects,,XCAFDimTolObjects,,XCAFDimTolObjects,TKXCAF,files=26
Package,XCAFDoc,,XCAFDoc,,XCAFDoc,TKXCAF,files=43
Package,XCAFNoteObjects,,XCAFNoteObjects,,XCAFNoteObjects,TKXCAF,files=1
Package,XCAFPrs,,XCAFPrs,,XCAFPrs,TKXCAF,files=14
Package,XCAFView,,XCAFView,,XCAFView,TKXCAF,files=2
Package,XDEDRAW,,XDEDRAW,,XDEDRAW,TKXDEDRAW,files=9
Package,XSAlgo,,XSAlgo,,XSAlgo,TKXSBase,files=3
Package,XSControl,,XSControl,,XSControl,TKXSBase,files=14
Package,XSDRAW,,XSDRAW,,XSDRAW,TKXSDRAW,files=3
Package,XSDRAWDE,,XSDRAWDE,,XSDRAWDE,TKXSDRAWDE,files=1
Package,XSDRAWGLTF,,XSDRAWGLTF,,XSDRAWGLTF,TKXSDRAWGLTF,files=1
Package,XSDRAWIGES,,XSDRAWIGES,,XSDRAWIGES,TKXSDRAWIGES,files=1
Package,XSDRAWOBJ,,XSDRAWOBJ,,XSDRAWOBJ,TKXSDRAWOBJ,files=1
Package,XSDRAWPLY,,XSDRAWPLY,,XSDRAWPLY,TKXSDRAWPLY,files=1
Package,XSDRAWSTEP,,XSDRAWSTEP,,XSDRAWSTEP,TKXSDRAWSTEP,files=1
Package,XSDRAWSTL,,XSDRAWSTL,,XSDRAWSTL,TKXSDRAWSTL,files=4
Package,XSDRAWVRML,,XSDRAWVRML,,XSDRAWVRML,TKXSDRAWVRML,files=1
Package,XmlDrivers,,XmlDrivers,,XmlDrivers,TKXml,files=3
Package,XmlLDrivers,,XmlLDrivers,,XmlLDrivers,TKXmlL,files=5
Package,XmlMDF,,XmlMDF,,XmlMDF,TKXmlL,files=10
Package,XmlMDataStd,,XmlMDataStd,,XmlMDataStd,TKXmlL,files=23
Package,XmlMDataXtd,,XmlMDataXtd,,XmlMDataXtd,TKXml,files=7
Package,XmlMDocStd,,XmlMDocStd,,XmlMDocStd,TKXmlL,files=2
Package,XmlMFunction,,XmlMFunction,,XmlMFunction,TKXmlL,files=4
Package,XmlMNaming,,XmlMNaming,,XmlMNaming,TKXml,files=4
Package,XmlMXCAFDoc,,XmlMXCAFDoc,,XmlMXCAFDoc,TKXmlXCAF,files=15
Package,XmlObjMgt,,XmlObjMgt,,XmlObjMgt,TKXmlL,files=9
Package,XmlTObjDrivers,,XmlTObjDrivers,,XmlTObjDrivers,TKXmlTObj,files=8
Package,XmlXCAFDrivers,,XmlXCAFDrivers,,XmlXCAFDrivers,TKXmlXCAF,files=3
Package,Xw,,Xw,,Xw,TKService,files=1
Package,gce,,gce,,gce,TKGeomBase,files=25
Package,gp,,gp,,gp,TKMath,files=44
Package,math,,math,,math,TKMath,files=56
File,AIS,,AIS,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_AngleDimension,,AIS_AngleDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Animation,,AIS_Animation,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_AnimationAxisRotation,,AIS_AnimationAxisRotation,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_AnimationCamera,,AIS_AnimationCamera,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_AnimationObject,,AIS_AnimationObject,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_AnimationTimer,,AIS_AnimationTimer,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_AttributeFilter,,AIS_AttributeFilter,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_Axis,,AIS_Axis,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_BadEdgeFilter,,AIS_BadEdgeFilter,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_BaseAnimationObject,,AIS_BaseAnimationObject,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_C0RegularityFilter,,AIS_C0RegularityFilter,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_CameraFrustum,,AIS_CameraFrustum,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_Chamf2dDimension,,AIS_Chamf2dDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Chamf3dDimension,,AIS_Chamf3dDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Circle,,AIS_Circle,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ColorScale,,AIS_ColorScale,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ColoredDrawer,,AIS_ColoredDrawer,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ColoredShape,,AIS_ColoredShape,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ConcentricRelation,,AIS_ConcentricRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ConnectedInteractive,,AIS_ConnectedInteractive,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_DataMapIteratorOfDataMapOfIOStatus,,AIS_DataMapIteratorOfDataMapOfIOStatus,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DataMapOfIOStatus,,AIS_DataMapOfIOStatus,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DataMapOfShapeDrawer,,AIS_DataMapOfShapeDrawer,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DiameterDimension,,AIS_DiameterDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Dimension,,AIS_Dimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DimensionOwner,,AIS_DimensionOwner,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DisplayMode,,AIS_DisplayMode,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DisplayStatus,,AIS_DisplayStatus,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_DragAction,,AIS_DragAction,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_EllipseRadiusDimension,,AIS_EllipseRadiusDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_EqualDistanceRelation,,AIS_EqualDistanceRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_EqualRadiusRelation,,AIS_EqualRadiusRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ExclusionFilter,,AIS_ExclusionFilter,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_FixRelation,,AIS_FixRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_GlobalStatus,,AIS_GlobalStatus,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_GraphicTool,,AIS_GraphicTool,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_IdenticRelation,,AIS_IdenticRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_InteractiveContext,,AIS_InteractiveContext,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_InteractiveObject,,AIS_InteractiveObject,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_KindOfInteractive,,AIS_KindOfInteractive,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_LengthDimension,,AIS_LengthDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_LightSource,,AIS_LightSource,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_Line,,AIS_Line,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ListIteratorOfListOfInteractive,,AIS_ListIteratorOfListOfInteractive,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ListOfInteractive,,AIS_ListOfInteractive,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Manipulator,,AIS_Manipulator,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ManipulatorMode,,AIS_ManipulatorMode,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ManipulatorOwner,,AIS_ManipulatorOwner,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_MaxRadiusDimension,,AIS_MaxRadiusDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_MediaPlayer,,AIS_MediaPlayer,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_MidPointRelation,,AIS_MidPointRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_MinRadiusDimension,,AIS_MinRadiusDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_MouseGesture,,AIS_MouseGesture,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_MultipleConnectedInteractive,,AIS_MultipleConnectedInteractive,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_NArray1OfEntityOwner,,AIS_NArray1OfEntityOwner,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_NListOfEntityOwner,,AIS_NListOfEntityOwner,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_NavigationMode,,AIS_NavigationMode,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_OffsetDimension,,AIS_OffsetDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ParallelRelation,,AIS_ParallelRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_PerpendicularRelation,,AIS_PerpendicularRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Plane,,AIS_Plane,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_PlaneTrihedron,,AIS_PlaneTrihedron,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_Point,,AIS_Point,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_PointCloud,,AIS_PointCloud,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_RadiusDimension,,AIS_RadiusDimension,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Relation,,AIS_Relation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_RotationMode,,AIS_RotationMode,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_RubberBand,,AIS_RubberBand,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_SelectStatus,,AIS_SelectStatus,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Selection,,AIS_Selection,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_SelectionModesConcurrency,,AIS_SelectionModesConcurrency,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_SelectionScheme,,AIS_SelectionScheme,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_Shape,,AIS_Shape,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_SignatureFilter,,AIS_SignatureFilter,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_StatusOfDetection,,AIS_StatusOfDetection,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_StatusOfPick,,AIS_StatusOfPick,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_SymmetricRelation,,AIS_SymmetricRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_TangentRelation,,AIS_TangentRelation,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_TextLabel,,AIS_TextLabel,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_TexturedShape,,AIS_TexturedShape,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_Triangulation,,AIS_Triangulation,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_Trihedron,,AIS_Trihedron,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_TrihedronOwner,,AIS_TrihedronOwner,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_TrihedronSelectionMode,,AIS_TrihedronSelectionMode,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_TypeFilter,,AIS_TypeFilter,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_TypeOfAttribute,,AIS_TypeOfAttribute,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_TypeOfAxis,,AIS_TypeOfAxis,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_TypeOfIso,,AIS_TypeOfIso,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_TypeOfPlane,,AIS_TypeOfPlane,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_ViewController,,AIS_ViewController,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ViewCube,,AIS_ViewCube,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,AIS_ViewInputBuffer,,AIS_ViewInputBuffer,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_WalkDelta,,AIS_WalkDelta,,AIS,TKV3d,"hxx=Yes,cxx=No"
File,AIS_XRTrackedDevice,,AIS_XRTrackedDevice,,AIS,TKV3d,"hxx=Yes,cxx=Yes"
File,APIHeaderSection_EditHeader,,APIHeaderSection_EditHeader,,APIHeaderSection,TKDESTEP,"hxx=Yes,cxx=Yes"
File,APIHeaderSection_MakeHeader,,APIHeaderSection_MakeHeader,,APIHeaderSection,TKDESTEP,"hxx=Yes,cxx=Yes"
File,Adaptor2d_Curve2d,,Adaptor2d_Curve2d,,Adaptor2d,TKG2d,"hxx=Yes,cxx=Yes"
File,Adaptor2d_Line2d,,Adaptor2d_Line2d,,Adaptor2d,TKG2d,"hxx=Yes,cxx=Yes"
File,Adaptor2d_OffsetCurve,,Adaptor2d_OffsetCurve,,Adaptor2d,TKG2d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_Curve,,Adaptor3d_Curve,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_CurveOnSurface,,Adaptor3d_CurveOnSurface,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_HSurfaceTool,,Adaptor3d_HSurfaceTool,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_HVertex,,Adaptor3d_HVertex,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_InterFunc,,Adaptor3d_InterFunc,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_IsoCurve,,Adaptor3d_IsoCurve,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_Surface,,Adaptor3d_Surface,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,Adaptor3d_TopolTool,,Adaptor3d_TopolTool,,Adaptor3d,TKG3d,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_ApproxAFunc2Var,,AdvApp2Var_ApproxAFunc2Var,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_ApproxF2var,,AdvApp2Var_ApproxF2var,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_Context,,AdvApp2Var_Context,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_Criterion,,AdvApp2Var_Criterion,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_CriterionRepartition,,AdvApp2Var_CriterionRepartition,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_CriterionType,,AdvApp2Var_CriterionType,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_Data,,AdvApp2Var_Data,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_Data_0,,AdvApp2Var_Data_0,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_1,,AdvApp2Var_Data_1,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_2,,AdvApp2Var_Data_2,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_3,,AdvApp2Var_Data_3,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_4,,AdvApp2Var_Data_4,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_5,,AdvApp2Var_Data_5,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_6,,AdvApp2Var_Data_6,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_7,,AdvApp2Var_Data_7,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Data_f2c,,AdvApp2Var_Data_f2c,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_EvaluatorFunc2Var,,AdvApp2Var_EvaluatorFunc2Var,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_Framework,,AdvApp2Var_Framework,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_Iso,,AdvApp2Var_Iso,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_MathBase,,AdvApp2Var_MathBase,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_MathBase_mathinit,,AdvApp2Var_MathBase_mathinit,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApp2Var_Network,,AdvApp2Var_Network,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_Node,,AdvApp2Var_Node,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_Patch,,AdvApp2Var_Patch,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_SequenceOfNode,,AdvApp2Var_SequenceOfNode,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_SequenceOfPatch,,AdvApp2Var_SequenceOfPatch,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_SequenceOfStrip,,AdvApp2Var_SequenceOfStrip,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_Strip,,AdvApp2Var_Strip,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=No"
File,AdvApp2Var_SysBase,,AdvApp2Var_SysBase,,AdvApp2Var,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AdvApp2Var_SysBase_baseinit,,AdvApp2Var_SysBase_baseinit,,AdvApp2Var,TKGeomBase,"hxx=No,cxx=Yes"
File,AdvApprox_ApproxAFunction,,AdvApprox_ApproxAFunction,,AdvApprox,TKG3d,"hxx=Yes,cxx=Yes"
File,AdvApprox_Cutting,,AdvApprox_Cutting,,AdvApprox,TKG3d,"hxx=Yes,cxx=Yes"
File,AdvApprox_DichoCutting,,AdvApprox_DichoCutting,,AdvApprox,TKG3d,"hxx=Yes,cxx=Yes"
File,AdvApprox_EvaluatorFunction,,AdvApprox_EvaluatorFunction,,AdvApprox,TKG3d,"hxx=Yes,cxx=No"
File,AdvApprox_PrefAndRec,,AdvApprox_PrefAndRec,,AdvApprox,TKG3d,"hxx=Yes,cxx=Yes"
File,AdvApprox_PrefCutting,,AdvApprox_PrefCutting,,AdvApprox,TKG3d,"hxx=Yes,cxx=Yes"
File,AdvApprox_SimpleApprox,,AdvApprox_SimpleApprox,,AdvApprox,TKG3d,"hxx=Yes,cxx=Yes"
File,AppBlend_Approx,,AppBlend_Approx,,AppBlend,TKGeomAlgo,"hxx=Yes,cxx=Yes"
File,AppBlend_Debug,,AppBlend_Debug,,AppBlend,TKGeomAlgo,"hxx=No,cxx=Yes"
File,AppCont_ContMatrices,,AppCont_ContMatrices,,AppCont,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AppCont_ContMatrices_1,,AppCont_ContMatrices_1,,AppCont,TKGeomBase,"hxx=No,cxx=Yes"
File,AppCont_ContMatrices_2,,AppCont_ContMatrices_2,,AppCont,TKGeomBase,"hxx=No,cxx=Yes"
File,AppCont_ContMatrices_3,,AppCont_ContMatrices_3,,AppCont,TKGeomBase,"hxx=No,cxx=Yes"
File,AppCont_ContMatrices_4,,AppCont_ContMatrices_4,,AppCont,TKGeomBase,"hxx=No,cxx=Yes"
File,AppCont_Function,,AppCont_Function,,AppCont,TKGeomBase,"hxx=Yes,cxx=No"
File,AppCont_LeastSquare,,AppCont_LeastSquare,,AppCont,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AppDef_Array1OfMultiPointConstraint,,AppDef_Array1OfMultiPointConstraint,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_BSpGradient_BFGSOfMyBSplGradientOfBSplineCompute,,AppDef_BSpGradient_BFGSOfMyBSplGradientOfBSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_BSpGradient_BFGSOfMyBSplGradientOfBSplineCompute_0,,AppDef_BSpGradient_BFGSOfMyBSplGradientOfBSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_BSpParFunctionOfMyBSplGradientOfBSplineCompute,,AppDef_BSpParFunctionOfMyBSplGradientOfBSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_BSpParFunctionOfMyBSplGradientOfBSplineCompute_0,,AppDef_BSpParFunctionOfMyBSplGradientOfBSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_BSpParLeastSquareOfMyBSplGradientOfBSplineCompute,,AppDef_BSpParLeastSquareOfMyBSplGradientOfBSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_BSpParLeastSquareOfMyBSplGradientOfBSplineCompute_0,,AppDef_BSpParLeastSquareOfMyBSplGradientOfBSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_BSplineCompute,,AppDef_BSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_BSplineCompute_0,,AppDef_BSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_Compute,,AppDef_Compute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_Compute_0,,AppDef_Compute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_Gradient_BFGSOfMyGradientOfCompute,,AppDef_Gradient_BFGSOfMyGradientOfCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_Gradient_BFGSOfMyGradientOfCompute_0,,AppDef_Gradient_BFGSOfMyGradientOfCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_Gradient_BFGSOfMyGradientbisOfBSplineCompute,,AppDef_Gradient_BFGSOfMyGradientbisOfBSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_Gradient_BFGSOfMyGradientbisOfBSplineCompute_0,,AppDef_Gradient_BFGSOfMyGradientbisOfBSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_Gradient_BFGSOfTheGradient,,AppDef_Gradient_BFGSOfTheGradient,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_Gradient_BFGSOfTheGradient_0,,AppDef_Gradient_BFGSOfTheGradient_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_HArray1OfMultiPointConstraint,,AppDef_HArray1OfMultiPointConstraint,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_LinearCriteria,,AppDef_LinearCriteria,,AppDef,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AppDef_MultiLine,,AppDef_MultiLine,,AppDef,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AppDef_MultiPointConstraint,,AppDef_MultiPointConstraint,,AppDef,TKGeomBase,"hxx=Yes,cxx=Yes"
File,AppDef_MyBSplGradientOfBSplineCompute,,AppDef_MyBSplGradientOfBSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_MyBSplGradientOfBSplineCompute_0,,AppDef_MyBSplGradientOfBSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_MyGradientOfCompute,,AppDef_MyGradientOfCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_MyGradientOfCompute_0,,AppDef_MyGradientOfCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_MyGradientbisOfBSplineCompute,,AppDef_MyGradientbisOfBSplineCompute,,AppDef,TKGeomBase,"hxx=Yes,cxx=No"
File,AppDef_MyGradientbisOfBSplineCompute_0,,AppDef_MyGradientbisOfBSplineCompute_0,,AppDef,TKGeomBase,"hxx=No,cxx=Yes"
File,AppDef_MyLineTool,,AppDef_MyLineTool,,AppDef,TKGeomBase,"hxx=Yes,cxx=Yes"
