original_name,refactored_name,type,full_name,namespace,package,toolkit
BRepAlgoAPI_Section,,Class,BRepAlgoAPI_Section,,BRepAlgoAPI,TKBO
BRepAlgoAPI_Splitter,,Class,BRepAlgoAPI_Splitter,,BRepAlgoAPI,TKBO
BRepAlgo_AsDes,,Class,BRepAlgo_AsDes,,BRepAlgo,TKBool
BRepAlgo_FaceRestrictor,,Class,BRepAlgo_FaceRestrictor,,BRepAlgo,TKBool
BRepAlgo_Image,,Class,BRepAlgo_Image,,BRepAlgo,TKBool
BRepAlgo_Loop,,Class,BRepAlgo_Loop,,BRepAlgo,TKBool
BRepAlgo_NormalProjection,,Class,BRepAlgo_NormalProjection,,BRepAlgo,TKBool
BRepApprox_Approx,,Class,BRepApprox_Approx,,BRepApprox,TKTopAlgo
BRepApprox_ApproxLine,,Class,BRepApprox_ApproxLine,,BRepApprox,TKTopAlgo
BRepApprox_BSpGradient_BFGSOfMyBSplGradientOfTheComputeLineOfApprox,,Class,BRepApprox_BSpGradient_BFGSOfMyBSplGradientOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_BSpParFunctionOfMyBSplGradientOfTheComputeLineOfApprox,,Class,BRepApprox_BSpParFunctionOfMyBSplGradientOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_BSpParLeastSquareOfMyBSplGradientOfTheComputeLineOfApprox,,Class,BRepApprox_BSpParLeastSquareOfMyBSplGradientOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_Gradient_BFGSOfMyGradientOfTheComputeLineBezierOfApprox,,Class,BRepApprox_Gradient_BFGSOfMyGradientOfTheComputeLineBezierOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_Gradient_BFGSOfMyGradientbisOfTheComputeLineOfApprox,,Class,BRepApprox_Gradient_BFGSOfMyGradientbisOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_MyBSplGradientOfTheComputeLineOfApprox,,Class,BRepApprox_MyBSplGradientOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_MyGradientOfTheComputeLineBezierOfApprox,,Class,BRepApprox_MyGradientOfTheComputeLineBezierOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_MyGradientbisOfTheComputeLineOfApprox,,Class,BRepApprox_MyGradientbisOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ParFunctionOfMyGradientOfTheComputeLineBezierOfApprox,,Class,BRepApprox_ParFunctionOfMyGradientOfTheComputeLineBezierOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ParFunctionOfMyGradientbisOfTheComputeLineOfApprox,,Class,BRepApprox_ParFunctionOfMyGradientbisOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ParLeastSquareOfMyGradientOfTheComputeLineBezierOfApprox,,Class,BRepApprox_ParLeastSquareOfMyGradientOfTheComputeLineBezierOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ParLeastSquareOfMyGradientbisOfTheComputeLineOfApprox,,Class,BRepApprox_ParLeastSquareOfMyGradientbisOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ResConstraintOfMyGradientOfTheComputeLineBezierOfApprox,,Class,BRepApprox_ResConstraintOfMyGradientOfTheComputeLineBezierOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ResConstraintOfMyGradientbisOfTheComputeLineOfApprox,,Class,BRepApprox_ResConstraintOfMyGradientbisOfTheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_SurfaceTool,,Class,BRepApprox_SurfaceTool,,BRepApprox,TKTopAlgo
BRepApprox_TheComputeLineBezierOfApprox,,Class,BRepApprox_TheComputeLineBezierOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheComputeLineOfApprox,,Class,BRepApprox_TheComputeLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheFunctionOfTheInt2SOfThePrmPrmSvSurfacesOfApprox,,Class,BRepApprox_TheFunctionOfTheInt2SOfThePrmPrmSvSurfacesOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheImpPrmSvSurfacesOfApprox,,Class,BRepApprox_TheImpPrmSvSurfacesOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheInt2SOfThePrmPrmSvSurfacesOfApprox,,Class,BRepApprox_TheInt2SOfThePrmPrmSvSurfacesOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheMultiLineOfApprox,,Class,BRepApprox_TheMultiLineOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheMultiLineToolOfApprox,,Class,BRepApprox_TheMultiLineToolOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_ThePrmPrmSvSurfacesOfApprox,,Class,BRepApprox_ThePrmPrmSvSurfacesOfApprox,,BRepApprox,TKTopAlgo
BRepApprox_TheZerImpFuncOfTheImpPrmSvSurfacesOfApprox,,Class,BRepApprox_TheZerImpFuncOfTheImpPrmSvSurfacesOfApprox,,BRepApprox,TKTopAlgo
BRepBlend_AppFunc,,Class,BRepBlend_AppFunc,,BRepBlend,TKFillet
BRepBlend_AppFuncRoot,,Class,BRepBlend_AppFuncRoot,,BRepBlend,TKFillet
BRepBlend_AppFuncRst,,Class,BRepBlend_AppFuncRst,,BRepBlend,TKFillet
BRepBlend_AppFuncRstRst,,Class,BRepBlend_AppFuncRstRst,,BRepBlend,TKFillet
BRepBlend_AppSurf,,Class,BRepBlend_AppSurf,,BRepBlend,TKFillet
BRepBlend_AppSurface,,Class,BRepBlend_AppSurface,,BRepBlend,TKFillet
BRepBlend_BlendTool,,Class,BRepBlend_BlendTool,,BRepBlend,TKFillet
BRepBlend_CSWalking,,Class,BRepBlend_CSWalking,,BRepBlend,TKFillet
BRepBlend_CurvPointRadInv,,Class,BRepBlend_CurvPointRadInv,,BRepBlend,TKFillet
BRepBlend_Extremity,,Class,BRepBlend_Extremity,,BRepBlend,TKFillet
BRepBlend_HCurve2dTool,,Class,BRepBlend_HCurve2dTool,,BRepBlend,TKFillet
BRepBlend_HCurveTool,,Class,BRepBlend_HCurveTool,,BRepBlend,TKFillet
BRepBlend_Line,,Class,BRepBlend_Line,,BRepBlend,TKFillet
BRepBlend_PointOnRst,,Class,BRepBlend_PointOnRst,,BRepBlend,TKFillet
BRepBlend_RstRstConstRad,,Class,BRepBlend_RstRstConstRad,,BRepBlend,TKFillet
BRepBlend_RstRstEvolRad,,Class,BRepBlend_RstRstEvolRad,,BRepBlend,TKFillet
BRepBlend_RstRstLineBuilder,,Class,BRepBlend_RstRstLineBuilder,,BRepBlend,TKFillet
BRepBlend_SurfCurvConstRadInv,,Class,BRepBlend_SurfCurvConstRadInv,,BRepBlend,TKFillet
BRepBlend_SurfCurvEvolRadInv,,Class,BRepBlend_SurfCurvEvolRadInv,,BRepBlend,TKFillet
BRepBlend_SurfPointConstRadInv,,Class,BRepBlend_SurfPointConstRadInv,,BRepBlend,TKFillet
BRepBlend_SurfPointEvolRadInv,,Class,BRepBlend_SurfPointEvolRadInv,,BRepBlend,TKFillet
BRepBlend_SurfRstConstRad,,Class,BRepBlend_SurfRstConstRad,,BRepBlend,TKFillet
BRepBlend_SurfRstEvolRad,,Class,BRepBlend_SurfRstEvolRad,,BRepBlend,TKFillet
BRepBlend_SurfRstLineBuilder,,Class,BRepBlend_SurfRstLineBuilder,,BRepBlend,TKFillet
BRepBlend_Walking,,Class,BRepBlend_Walking,,BRepBlend,TKFillet
BRepBndLib,,Class,BRepBndLib,,BRepBndLib,TKTopAlgo
BRepBuilderAPI,,Class,BRepBuilderAPI,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_BndBoxTreeSelector,,Class,BRepBuilderAPI_BndBoxTreeSelector,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_Collect,,Class,BRepBuilderAPI_Collect,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_Command,,Class,BRepBuilderAPI_Command,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_Copy,,Class,BRepBuilderAPI_Copy,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_FastSewing,,Class,BRepBuilderAPI_FastSewing,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_FindPlane,,Class,BRepBuilderAPI_FindPlane,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_GTransform,,Class,BRepBuilderAPI_GTransform,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeEdge,,Class,BRepBuilderAPI_MakeEdge,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeEdge2d,,Class,BRepBuilderAPI_MakeEdge2d,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeFace,,Class,BRepBuilderAPI_MakeFace,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakePolygon,,Class,BRepBuilderAPI_MakePolygon,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeShape,,Class,BRepBuilderAPI_MakeShape,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeShapeOnMesh,,Class,BRepBuilderAPI_MakeShapeOnMesh,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeShell,,Class,BRepBuilderAPI_MakeShell,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeSolid,,Class,BRepBuilderAPI_MakeSolid,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeVertex,,Class,BRepBuilderAPI_MakeVertex,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_MakeWire,,Class,BRepBuilderAPI_MakeWire,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_ModifyShape,,Class,BRepBuilderAPI_ModifyShape,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_NurbsConvert,,Class,BRepBuilderAPI_NurbsConvert,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_Sewing,,Class,BRepBuilderAPI_Sewing,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_Transform,,Class,BRepBuilderAPI_Transform,,BRepBuilderAPI,TKTopAlgo
BRepBuilderAPI_VertexInspector,,Class,BRepBuilderAPI_VertexInspector,,BRepBuilderAPI,TKTopAlgo
BRepCheck,,Class,BRepCheck,,BRepCheck,TKTopAlgo
BRepCheck_Analyzer,,Class,BRepCheck_Analyzer,,BRepCheck,TKTopAlgo
BRepCheck_Edge,,Class,BRepCheck_Edge,,BRepCheck,TKTopAlgo
BRepCheck_Face,,Class,BRepCheck_Face,,BRepCheck,TKTopAlgo
BRepCheck_Result,,Class,BRepCheck_Result,,BRepCheck,TKTopAlgo
BRepCheck_Shell,,Class,BRepCheck_Shell,,BRepCheck,TKTopAlgo
BRepCheck_Solid,,Class,BRepCheck_Solid,,BRepCheck,TKTopAlgo
BRepCheck_Vertex,,Class,BRepCheck_Vertex,,BRepCheck,TKTopAlgo
BRepCheck_Wire,,Class,BRepCheck_Wire,,BRepCheck,TKTopAlgo
BRepClass3d,,Class,BRepClass3d,,BRepClass3d,TKTopAlgo
BRepClass3d_BndBoxTreeSelectorLine,,Class,BRepClass3d_BndBoxTreeSelectorLine,,BRepClass3d,TKTopAlgo
BRepClass3d_BndBoxTreeSelectorPoint,,Class,BRepClass3d_BndBoxTreeSelectorPoint,,BRepClass3d,TKTopAlgo
BRepClass3d_Intersector3d,,Class,BRepClass3d_Intersector3d,,BRepClass3d,TKTopAlgo
BRepClass3d_SClassifier,,Class,BRepClass3d_SClassifier,,BRepClass3d,TKTopAlgo
BRepClass3d_SolidClassifier,,Class,BRepClass3d_SolidClassifier,,BRepClass3d,TKTopAlgo
BRepClass3d_SolidExplorer,,Class,BRepClass3d_SolidExplorer,,BRepClass3d,TKTopAlgo
BRepClass3d_SolidPassiveClassifier,,Class,BRepClass3d_SolidPassiveClassifier,,BRepClass3d,TKTopAlgo
BRepClass_Edge,,Class,BRepClass_Edge,,BRepClass,TKTopAlgo
BRepClass_FClass2dOfFClassifier,,Class,BRepClass_FClass2dOfFClassifier,,BRepClass,TKTopAlgo
BRepClass_FClassifier,,Class,BRepClass_FClassifier,,BRepClass,TKTopAlgo
BRepClass_FaceClassifier,,Class,BRepClass_FaceClassifier,,BRepClass,TKTopAlgo
BRepClass_FaceExplorer,,Class,BRepClass_FaceExplorer,,BRepClass,TKTopAlgo
BRepClass_FacePassiveClassifier,,Class,BRepClass_FacePassiveClassifier,,BRepClass,TKTopAlgo
BRepClass_Intersector,,Class,BRepClass_Intersector,,BRepClass,TKTopAlgo
BRepExtrema_DistShapeShape,,Class,BRepExtrema_DistShapeShape,,BRepExtrema,TKTopAlgo
BRepExtrema_DistanceSS,,Class,BRepExtrema_DistanceSS,,BRepExtrema,TKTopAlgo
BRepExtrema_ExtCC,,Class,BRepExtrema_ExtCC,,BRepExtrema,TKTopAlgo
BRepExtrema_ExtCF,,Class,BRepExtrema_ExtCF,,BRepExtrema,TKTopAlgo
BRepExtrema_ExtFF,,Class,BRepExtrema_ExtFF,,BRepExtrema,TKTopAlgo
BRepExtrema_ExtPC,,Class,BRepExtrema_ExtPC,,BRepExtrema,TKTopAlgo
BRepExtrema_ExtPF,,Class,BRepExtrema_ExtPF,,BRepExtrema,TKTopAlgo
BRepExtrema_OverlapTool,,Class,BRepExtrema_OverlapTool,,BRepExtrema,TKTopAlgo
BRepExtrema_Poly,,Class,BRepExtrema_Poly,,BRepExtrema,TKTopAlgo
BRepExtrema_ProximityDistTool,,Class,BRepExtrema_ProximityDistTool,,BRepExtrema,TKTopAlgo
BRepExtrema_ProximityValueTool,,Class,BRepExtrema_ProximityValueTool,,BRepExtrema,TKTopAlgo
BRepExtrema_SelfIntersection,,Class,BRepExtrema_SelfIntersection,,BRepExtrema,TKTopAlgo
BRepExtrema_ShapeProximity,,Class,BRepExtrema_ShapeProximity,,BRepExtrema,TKTopAlgo
BRepExtrema_SolutionElem,,Class,BRepExtrema_SolutionElem,,BRepExtrema,TKTopAlgo
BRepExtrema_TriangleSet,,Class,BRepExtrema_TriangleSet,,BRepExtrema,TKTopAlgo
BRepExtrema_UnCompatibleShape,,Class,BRepExtrema_UnCompatibleShape,,BRepExtrema,TKTopAlgo
BRepExtrema_VertexInspector,,Class,BRepExtrema_VertexInspector,,BRepExtrema,TKTopAlgo
BRepFeat,,Class,BRepFeat,,BRepFeat,TKFeat
BRepFeat_Builder,,Class,BRepFeat_Builder,,BRepFeat,TKFeat
BRepFeat_Form,,Class,BRepFeat_Form,,BRepFeat,TKFeat
BRepFeat_Gluer,,Class,BRepFeat_Gluer,,BRepFeat,TKFeat
BRepFeat_MakeCylindricalHole,,Class,BRepFeat_MakeCylindricalHole,,BRepFeat,TKFeat
BRepFeat_MakeDPrism,,Class,BRepFeat_MakeDPrism,,BRepFeat,TKFeat
BRepFeat_MakeLinearForm,,Class,BRepFeat_MakeLinearForm,,BRepFeat,TKFeat
BRepFeat_MakePipe,,Class,BRepFeat_MakePipe,,BRepFeat,TKFeat
BRepFeat_MakePrism,,Class,BRepFeat_MakePrism,,BRepFeat,TKFeat
BRepFeat_MakeRevol,,Class,BRepFeat_MakeRevol,,BRepFeat,TKFeat
BRepFeat_MakeRevolutionForm,,Class,BRepFeat_MakeRevolutionForm,,BRepFeat,TKFeat
BRepFeat_RibSlot,,Class,BRepFeat_RibSlot,,BRepFeat,TKFeat
BRepFeat_SplitShape,,Class,BRepFeat_SplitShape,,BRepFeat,TKFeat
BRepFill,,Class,BRepFill,,BRepFill,TKBool
BRepFill_ACRLaw,,Class,BRepFill_ACRLaw,,BRepFill,TKBool
BRepFill_AdvancedEvolved,,Class,BRepFill_AdvancedEvolved,,BRepFill,TKBool
BRepFill_ApproxSeewing,,Class,BRepFill_ApproxSeewing,,BRepFill,TKBool
BRepFill_CompatibleWires,,Class,BRepFill_CompatibleWires,,BRepFill,TKBool
BRepFill_ComputeCLine,,Class,BRepFill_ComputeCLine,,BRepFill,TKBool
BRepFill_CurveConstraint,,Class,BRepFill_CurveConstraint,,BRepFill,TKBool
BRepFill_Draft,,Class,BRepFill_Draft,,BRepFill,TKBool
BRepFill_DraftLaw,,Class,BRepFill_DraftLaw,,BRepFill,TKBool
BRepFill_Edge3DLaw,,Class,BRepFill_Edge3DLaw,,BRepFill,TKBool
BRepFill_EdgeFaceAndOrder,,Class,BRepFill_EdgeFaceAndOrder,,BRepFill,TKBool
BRepFill_EdgeOnSurfLaw,,Class,BRepFill_EdgeOnSurfLaw,,BRepFill,TKBool
BRepFill_Evolved,,Class,BRepFill_Evolved,,BRepFill,TKBool
BRepFill_FaceAndOrder,,Class,BRepFill_FaceAndOrder,,BRepFill,TKBool
BRepFill_Filling,,Class,BRepFill_Filling,,BRepFill,TKBool
BRepFill_Generator,,Class,BRepFill_Generator,,BRepFill,TKBool
BRepFill_LocationLaw,,Class,BRepFill_LocationLaw,,BRepFill,TKBool
BRepFill_MultiLine,,Class,BRepFill_MultiLine,,BRepFill,TKBool
BRepFill_NSections,,Class,BRepFill_NSections,,BRepFill,TKBool
BRepFill_OffsetAncestors,,Class,BRepFill_OffsetAncestors,,BRepFill,TKBool
BRepFill_OffsetWire,,Class,BRepFill_OffsetWire,,BRepFill,TKBool
BRepFill_Pipe,,Class,BRepFill_Pipe,,BRepFill,TKBool
BRepFill_PipeShell,,Class,BRepFill_PipeShell,,BRepFill,TKBool
BRepFill_Section,,Class,BRepFill_Section,,BRepFill,TKBool
BRepFill_SectionLaw,,Class,BRepFill_SectionLaw,,BRepFill,TKBool
BRepFill_SectionPlacement,,Class,BRepFill_SectionPlacement,,BRepFill,TKBool
BRepFill_ShapeLaw,,Class,BRepFill_ShapeLaw,,BRepFill,TKBool
BRepFill_Sweep,,Class,BRepFill_Sweep,,BRepFill,TKBool
BRepFill_TrimEdgeTool,,Class,BRepFill_TrimEdgeTool,,BRepFill,TKBool
BRepFill_TrimShellCorner,,Class,BRepFill_TrimShellCorner,,BRepFill,TKBool
BRepFill_TrimSurfaceTool,,Class,BRepFill_TrimSurfaceTool,,BRepFill,TKBool
BRepFilletAPI_LocalOperation,,Class,BRepFilletAPI_LocalOperation,,BRepFilletAPI,TKFillet
BRepFilletAPI_MakeChamfer,,Class,BRepFilletAPI_MakeChamfer,,BRepFilletAPI,TKFillet
BRepFilletAPI_MakeFillet,,Class,BRepFilletAPI_MakeFillet,,BRepFilletAPI,TKFillet
BRepFilletAPI_MakeFillet2d,,Class,BRepFilletAPI_MakeFillet2d,,BRepFilletAPI,TKFillet
BRepGProp,,Class,BRepGProp,,BRepGProp,TKTopAlgo
BRepGProp_Cinert,,Class,BRepGProp_Cinert,,BRepGProp,TKTopAlgo
BRepGProp_Domain,,Class,BRepGProp_Domain,,BRepGProp,TKTopAlgo
BRepGProp_EdgeTool,,Class,BRepGProp_EdgeTool,,BRepGProp,TKTopAlgo
BRepGProp_Face,,Class,BRepGProp_Face,,BRepGProp,TKTopAlgo
BRepGProp_Gauss,,Class,BRepGProp_Gauss,,BRepGProp,TKTopAlgo
BRepGProp_MeshCinert,,Class,BRepGProp_MeshCinert,,BRepGProp,TKTopAlgo
BRepGProp_MeshProps,,Class,BRepGProp_MeshProps,,BRepGProp,TKTopAlgo
BRepGProp_Sinert,,Class,BRepGProp_Sinert,,BRepGProp,TKTopAlgo
BRepGProp_TFunction,,Class,BRepGProp_TFunction,,BRepGProp,TKTopAlgo
BRepGProp_UFunction,,Class,BRepGProp_UFunction,,BRepGProp,TKTopAlgo
BRepGProp_Vinert,,Class,BRepGProp_Vinert,,BRepGProp,TKTopAlgo
BRepGProp_VinertGK,,Class,BRepGProp_VinertGK,,BRepGProp,TKTopAlgo
BRepIntCurveSurface_Inter,,Class,BRepIntCurveSurface_Inter,,BRepIntCurveSurface,TKTopAlgo
BRepLProp,,Class,BRepLProp,,BRepLProp,TKBRep
BRepLProp_CLProps,,Class,BRepLProp_CLProps,,BRepLProp,TKBRep
BRepLProp_CurveTool,,Class,BRepLProp_CurveTool,,BRepLProp,TKBRep
BRepLProp_SLProps,,Class,BRepLProp_SLProps,,BRepLProp,TKBRep
BRepLProp_SurfaceTool,,Class,BRepLProp_SurfaceTool,,BRepLProp,TKBRep
BRepLib,,Class,BRepLib,,BRepLib,TKTopAlgo
BRepLib_BndBoxVertexSelector,,Class,BRepLib_BndBoxVertexSelector,,BRepLib,TKTopAlgo
BRepLib_CheckCurveOnSurface,,Class,BRepLib_CheckCurveOnSurface,,BRepLib,TKTopAlgo
BRepLib_Command,,Class,BRepLib_Command,,BRepLib,TKTopAlgo
BRepLib_FindSurface,,Class,BRepLib_FindSurface,,BRepLib,TKTopAlgo
BRepLib_FuseEdges,,Class,BRepLib_FuseEdges,,BRepLib,TKTopAlgo
BRepLib_MakeEdge,,Class,BRepLib_MakeEdge,,BRepLib,TKTopAlgo
BRepLib_MakeEdge2d,,Class,BRepLib_MakeEdge2d,,BRepLib,TKTopAlgo
BRepLib_MakeFace,,Class,BRepLib_MakeFace,,BRepLib,TKTopAlgo
BRepLib_MakePolygon,,Class,BRepLib_MakePolygon,,BRepLib,TKTopAlgo
BRepLib_MakeShape,,Class,BRepLib_MakeShape,,BRepLib,TKTopAlgo
BRepLib_MakeShell,,Class,BRepLib_MakeShell,,BRepLib,TKTopAlgo
BRepLib_MakeSolid,,Class,BRepLib_MakeSolid,,BRepLib,TKTopAlgo
BRepLib_MakeVertex,,Class,BRepLib_MakeVertex,,BRepLib,TKTopAlgo
BRepLib_MakeWire,,Class,BRepLib_MakeWire,,BRepLib,TKTopAlgo
BRepLib_PointCloudShape,,Class,BRepLib_PointCloudShape,,BRepLib,TKTopAlgo
BRepLib_ToolTriangulatedShape,,Class,BRepLib_ToolTriangulatedShape,,BRepLib,TKTopAlgo
BRepLib_ValidateEdge,,Class,BRepLib_ValidateEdge,,BRepLib,TKTopAlgo
BRepMAT2d_BisectingLocus,,Class,BRepMAT2d_BisectingLocus,,BRepMAT2d,TKTopAlgo
BRepMAT2d_Explorer,,Class,BRepMAT2d_Explorer,,BRepMAT2d,TKTopAlgo
BRepMAT2d_LinkTopoBilo,,Class,BRepMAT2d_LinkTopoBilo,,BRepMAT2d,TKTopAlgo
BRepMeshData_Curve,,Class,BRepMeshData_Curve,,BRepMeshData,TKMesh
BRepMeshData_Edge,,Class,BRepMeshData_Edge,,BRepMeshData,TKMesh
BRepMeshData_Face,,Class,BRepMeshData_Face,,BRepMeshData,TKMesh
BRepMeshData_Model,,Class,BRepMeshData_Model,,BRepMeshData,TKMesh
BRepMeshData_PCurve,,Class,BRepMeshData_PCurve,,BRepMeshData,TKMesh
BRepMeshData_Wire,,Class,BRepMeshData_Wire,,BRepMeshData,TKMesh
BRepMesh_BaseMeshAlgo,,Class,BRepMesh_BaseMeshAlgo,,BRepMesh,TKMesh
BRepMesh_BoundaryParamsRangeSplitter,,Class,BRepMesh_BoundaryParamsRangeSplitter,,BRepMesh,TKMesh
BRepMesh_Circle,,Class,BRepMesh_Circle,,BRepMesh,TKMesh
BRepMesh_CircleInspector,,Class,BRepMesh_CircleInspector,,BRepMesh,TKMesh
BRepMesh_CircleTool,,Class,BRepMesh_CircleTool,,BRepMesh,TKMesh
BRepMesh_Classifier,,Class,BRepMesh_Classifier,,BRepMesh,TKMesh
BRepMesh_ConeRangeSplitter,,Class,BRepMesh_ConeRangeSplitter,,BRepMesh,TKMesh
BRepMesh_ConstrainedBaseMeshAlgo,,Class,BRepMesh_ConstrainedBaseMeshAlgo,,BRepMesh,TKMesh
BRepMesh_Context,,Class,BRepMesh_Context,,BRepMesh,TKMesh
BRepMesh_CurveTessellator,,Class,BRepMesh_CurveTessellator,,BRepMesh,TKMesh
BRepMesh_CustomBaseMeshAlgo,,Class,BRepMesh_CustomBaseMeshAlgo,,BRepMesh,TKMesh
BRepMesh_CylinderRangeSplitter,,Class,BRepMesh_CylinderRangeSplitter,,BRepMesh,TKMesh
BRepMesh_DataStructureOfDelaun,,Class,BRepMesh_DataStructureOfDelaun,,BRepMesh,TKMesh
BRepMesh_DefaultRangeSplitter,,Class,BRepMesh_DefaultRangeSplitter,,BRepMesh,TKMesh
BRepMesh_Deflection,,Class,BRepMesh_Deflection,,BRepMesh,TKMesh
BRepMesh_DelabellaBaseMeshAlgo,,Class,BRepMesh_DelabellaBaseMeshAlgo,,BRepMesh,TKMesh
BRepMesh_DelabellaMeshAlgoFactory,,Class,BRepMesh_DelabellaMeshAlgoFactory,,BRepMesh,TKMesh
BRepMesh_Delaun,,Class,BRepMesh_Delaun,,BRepMesh,TKMesh
BRepMesh_DelaunayBaseMeshAlgo,,Class,BRepMesh_DelaunayBaseMeshAlgo,,BRepMesh,TKMesh
BRepMesh_DiscretFactory,,Class,BRepMesh_DiscretFactory,,BRepMesh,TKMesh
BRepMesh_DiscretRoot,,Class,BRepMesh_DiscretRoot,,BRepMesh,TKMesh
BRepMesh_Edge,,Class,BRepMesh_Edge,,BRepMesh,TKMesh
BRepMesh_EdgeDiscret,,Class,BRepMesh_EdgeDiscret,,BRepMesh,TKMesh
BRepMesh_EdgeTessellationExtractor,,Class,BRepMesh_EdgeTessellationExtractor,,BRepMesh,TKMesh
BRepMesh_ExtrusionRangeSplitter,,Class,BRepMesh_ExtrusionRangeSplitter,,BRepMesh,TKMesh
BRepMesh_FaceChecker,,Class,BRepMesh_FaceChecker,,BRepMesh,TKMesh
BRepMesh_FaceDiscret,,Class,BRepMesh_FaceDiscret,,BRepMesh,TKMesh
BRepMesh_FastDiscret,,Class,BRepMesh_FastDiscret,,BRepMesh,TKMesh
BRepMesh_GeomTool,,Class,BRepMesh_GeomTool,,BRepMesh,TKMesh
BRepMesh_IncrementalMesh,,Class,BRepMesh_IncrementalMesh,,BRepMesh,TKMesh
BRepMesh_MeshAlgoFactory,,Class,BRepMesh_MeshAlgoFactory,,BRepMesh,TKMesh
BRepMesh_MeshTool,,Class,BRepMesh_MeshTool,,BRepMesh,TKMesh
BRepMesh_ModelBuilder,,Class,BRepMesh_ModelBuilder,,BRepMesh,TKMesh
BRepMesh_ModelHealer,,Class,BRepMesh_ModelHealer,,BRepMesh,TKMesh
BRepMesh_ModelPostProcessor,,Class,BRepMesh_ModelPostProcessor,,BRepMesh,TKMesh
BRepMesh_ModelPreProcessor,,Class,BRepMesh_ModelPreProcessor,,BRepMesh,TKMesh
BRepMesh_NURBSRangeSplitter,,Class,BRepMesh_NURBSRangeSplitter,,BRepMesh,TKMesh
BRepMesh_OrientedEdge,,Class,BRepMesh_OrientedEdge,,BRepMesh,TKMesh
BRepMesh_PairOfIndex,,Class,BRepMesh_PairOfIndex,,BRepMesh,TKMesh
BRepMesh_SelectorOfDataStructureOfDelaun,,Class,BRepMesh_SelectorOfDataStructureOfDelaun,,BRepMesh,TKMesh
BRepMesh_ShapeTool,,Class,BRepMesh_ShapeTool,,BRepMesh,TKMesh
BRepMesh_ShapeVisitor,,Class,BRepMesh_ShapeVisitor,,BRepMesh,TKMesh
BRepMesh_SphereRangeSplitter,,Class,BRepMesh_SphereRangeSplitter,,BRepMesh,TKMesh
BRepMesh_TorusRangeSplitter,,Class,BRepMesh_TorusRangeSplitter,,BRepMesh,TKMesh
BRepMesh_Triangle,,Class,BRepMesh_Triangle,,BRepMesh,TKMesh
BRepMesh_Triangulator,,Class,BRepMesh_Triangulator,,BRepMesh,TKMesh
BRepMesh_UVParamRangeSplitter,,Class,BRepMesh_UVParamRangeSplitter,,BRepMesh,TKMesh
BRepMesh_UndefinedRangeSplitter,,Class,BRepMesh_UndefinedRangeSplitter,,BRepMesh,TKMesh
BRepMesh_Vertex,,Class,BRepMesh_Vertex,,BRepMesh,TKMesh
